"Step","00_ppo_12345_24576envs_none_none_1p_21_01_09h51m15s - successes/time","00_ppo_12345_24576envs_none_none_1p_21_01_09h51m15s - successes/time__MIN","00_ppo_12345_24576envs_none_none_1p_21_01_09h51m15s - successes/time__MAX","00_ppo_42_24576envs_none_none_1p_21_01_09h51m07s - successes/time","00_ppo_42_24576envs_none_none_1p_21_01_09h51m07s - successes/time__MIN","00_ppo_42_24576envs_none_none_1p_21_01_09h51m07s - successes/time__MAX","00_ppo_6789_24576envs_none_none_1p_21_01_09h43m04s - successes/time","00_ppo_6789_24576envs_none_none_1p_21_01_09h43m04s - successes/time__MIN","00_ppo_6789_24576envs_none_none_1p_21_01_09h43m04s - successes/time__MAX","00_ppo_98765_24576envs_none_none_1p_21_01_09h42m55s - successes/time","00_ppo_98765_24576envs_none_none_1p_21_01_09h42m55s - successes/time__MIN","00_ppo_98765_24576envs_none_none_1p_21_01_09h42m55s - successes/time__MAX","00_ppo_2023_24576envs_none_none_1p_21_01_09h42m50s - successes/time","00_ppo_2023_24576envs_none_none_1p_21_01_09h42m50s - successes/time__MIN","00_ppo_2023_24576envs_none_none_1p_21_01_09h42m50s - successes/time__MAX"
"13144","1.6156413555145264","1.6156413555145264","1.6156413555145264","0.7733154296875","0.7733154296875","0.7733154296875","","","","","","","0.1190592497587204","0.1190592497587204","0.1190592497587204"
"13145","","","","0.7783610224723816","0.7783610224723816","0.7783610224723816","","","","","","","0.1199544295668602","0.1199544295668602","0.1199544295668602"
"13146","1.6134847402572632","1.6134847402572632","1.6134847402572632","0.7882894277572632","0.7882894277572632","0.7882894277572632","","","","1.465576171875","1.465576171875","1.465576171875","0.1210123747587204","0.1210123747587204","0.1210123747587204"
"13147","1.6159261465072632","1.6159261465072632","1.6159261465072632","0.7917073965072632","0.7917073965072632","0.7917073965072632","","","","","","","0.1212972030043602","0.1212972030043602","0.1212972030043602"
"13148","1.6167806386947632","1.6167806386947632","1.6167806386947632","0.798095703125","0.798095703125","0.798095703125","","","","","","","0.1212972030043602","0.1212972030043602","0.1212972030043602"
"13149","1.6194661855697632","1.6194661855697632","1.6194661855697632","0.787841796875","0.787841796875","0.787841796875","","","","1.4534099102020264","1.4534099102020264","1.4534099102020264","","",""
"13150","1.6158447265625","1.6158447265625","1.6158447265625","","","","","","","1.4544677734375","1.4544677734375","1.4544677734375","0.1242268905043602","0.1242268905043602","0.1242268905043602"
"13151","1.6172282695770264","1.6172282695770264","1.6172282695770264","","","","","","","","","","0.1234944686293602","0.1234944686293602","0.1234944686293602"
"13152","","","","0.7910563349723816","0.7910563349723816","0.7910563349723816","","","","","","","0.124267578125","0.124267578125","0.124267578125"
"13153","","","","0.7849528193473816","0.7849528193473816","0.7849528193473816","","","","1.447509765625","1.447509765625","1.447509765625","0.1260172575712204","0.1260172575712204","0.1260172575712204"
"13154","","","","0.7884521484375","0.7884521484375","0.7884521484375","","","","1.44482421875","1.44482421875","1.44482421875","","",""
"13155","1.6131591796875","1.6131591796875","1.6131591796875","0.786865234375","0.786865234375","0.786865234375","","","","1.4462077617645264","1.4462077617645264","1.4462077617645264","0.1253662109375","0.1253662109375","0.1253662109375"
"13156","1.6131591796875","1.6131591796875","1.6131591796875","0.7873942255973816","0.7873942255973816","0.7873942255973816","","","","1.4414470195770264","1.4414470195770264","1.4414470195770264","0.1237386092543602","0.1237386092543602","0.1237386092543602"
"13157","1.5999349355697632","1.5999349355697632","1.5999349355697632","0.7784017324447632","0.7784017324447632","0.7784017324447632","","","","1.44384765625","1.44384765625","1.44384765625","","",""
"13158","","","","","","","","","","1.4466146230697632","1.4466146230697632","1.4466146230697632","0.124267578125","0.124267578125","0.124267578125"
"13159","1.5968017578125","1.5968017578125","1.5968017578125","0.7766927480697632","0.7766927480697632","0.7766927480697632","","","","1.444580078125","1.444580078125","1.444580078125","0.12353515625","0.12353515625","0.12353515625"
"13160","1.5993245840072632","1.5993245840072632","1.5993245840072632","0.7779134511947632","0.7779134511947632","0.7779134511947632","","","","1.44384765625","1.44384765625","1.44384765625","0.1223551481962204","0.1223551481962204","0.1223551481962204"
"13161","","","","0.781982421875","0.781982421875","0.781982421875","","","","1.448486328125","1.448486328125","1.448486328125","0.1231689453125","0.1231689453125","0.1231689453125"
"13162","1.59521484375","1.59521484375","1.59521484375","0.7773030996322632","0.7773030996322632","0.7773030996322632","","","","1.4510498046875","1.4510498046875","1.4510498046875","0.1234944686293602","0.1234944686293602","0.1234944686293602"
"13163","1.58935546875","1.58935546875","1.58935546875","","","","","","","1.4473470449447632","1.4473470449447632","1.4473470449447632","","",""
"13164","","","","0.7563070058822632","0.7563070058822632","0.7563070058822632","","","","1.446044921875","1.446044921875","1.446044921875","","",""
"13165","1.5830078125","1.5830078125","1.5830078125","0.7569173574447632","0.7569173574447632","0.7569173574447632","","","","","","","0.1226806640625","0.1226806640625","0.1226806640625"
"13166","","","","","","","","","","","","","0.1232096403837204","0.1232096403837204","0.1232096403837204"
"13167","1.5832113027572632","1.5832113027572632","1.5832113027572632","","","","","","","","","","0.1236165389418602","0.1236165389418602","0.1236165389418602"
"13168","1.5757243633270264","1.5757243633270264","1.5757243633270264","0.7579345703125","0.7579345703125","0.7579345703125","","","","1.4294027090072632","1.4294027090072632","1.4294027090072632","0.1241455078125","0.1241455078125","0.1241455078125"
"13169","1.5743001699447632","1.5743001699447632","1.5743001699447632","","","","","","","1.4323323965072632","1.4323323965072632","1.4323323965072632","0.1241048201918602","0.1241048201918602","0.1241048201918602"
"13171","1.5681560039520264","1.5681560039520264","1.5681560039520264","0.7693278193473816","0.7693278193473816","0.7693278193473816","","","","1.4308269023895264","1.4308269023895264","1.4308269023895264","0.1265869140625","0.1265869140625","0.1265869140625"
"13172","1.5709636211395264","1.5709636211395264","1.5709636211395264","","","","","","","1.4308269023895264","1.4308269023895264","1.4308269023895264","0.1271565854549408","0.1271565854549408","0.1271565854549408"
"13173","1.5758056640625","1.5758056640625","1.5758056640625","","","","","","","1.4324544668197632","1.4324544668197632","1.4324544668197632","","",""
"13174","1.573486328125","1.573486328125","1.573486328125","0.7698161005973816","0.7698161005973816","0.7698161005973816","","","","1.4287923574447632","1.4287923574447632","1.4287923574447632","","",""
"13175","1.5736898183822632","1.5736898183822632","1.5736898183822632","0.7707113027572632","0.7707113027572632","0.7707113027572632","","","","1.42822265625","1.42822265625","1.42822265625","0.1275634765625","0.1275634765625","0.1275634765625"
"13176","1.5762532949447632","1.5762532949447632","1.5762532949447632","","","","","","","","","","0.1280110776424408","0.1280110776424408","0.1280110776424408"
"13177","1.5845134258270264","1.5845134258270264","1.5845134258270264","0.7654622793197632","0.7654622793197632","0.7654622793197632","","","","1.4254964590072632","1.4254964590072632","1.4254964590072632","0.1260579526424408","0.1260579526424408","0.1260579526424408"
"13178","","","","","","","","","","","","","0.1268717497587204","0.1268717497587204","0.1268717497587204"
"13179","1.5742595195770264","1.5742595195770264","1.5742595195770264","0.7580973505973816","0.7580973505973816","0.7580973505973816","","","","","","","0.125732421875","0.125732421875","0.125732421875"
"13180","1.5762532949447632","1.5762532949447632","1.5762532949447632","","","","","","","1.4216716289520264","1.4216716289520264","1.4216716289520264","0.127197265625","0.127197265625","0.127197265625"
"13181","1.5736491680145264","1.5736491680145264","1.5736491680145264","","","","","","","1.4229736328125","1.4229736328125","1.4229736328125","0.1265055388212204","0.1265055388212204","0.1265055388212204"
"13182","1.5802816152572632","1.5802816152572632","1.5802816152572632","","","","","","","","","","","",""
"13183","","","","","","","","","","1.4187419414520264","1.4187419414520264","1.4187419414520264","","",""
"13184","","","","","","","","","","1.4216716289520264","1.4216716289520264","1.4216716289520264","0.1303304135799408","0.1303304135799408","0.1303304135799408"
"13185","1.5672607421875","1.5672607421875","1.5672607421875","0.7593587636947632","0.7593587636947632","0.7593587636947632","","","","1.4189453125","1.4189453125","1.4189453125","0.1321614682674408","0.1321614682674408","0.1321614682674408"
"13186","","","","0.7563883662223816","0.7563883662223816","0.7563883662223816","","","","","","","","",""
"13187","1.569580078125","1.569580078125","1.569580078125","0.7569173574447632","0.7569173574447632","0.7569173574447632","","","","1.4119060039520264","1.4119060039520264","1.4119060039520264","0.1336263120174408","0.1336263120174408","0.1336263120174408"
"13188","","","","0.7526448965072632","0.7526448965072632","0.7526448965072632","","","","","","","","",""
"13189","1.5830892324447632","1.5830892324447632","1.5830892324447632","0.7519124746322632","0.7519124746322632","0.7519124746322632","","","","1.4173583984375","1.4173583984375","1.4173583984375","0.1328531950712204","0.1328531950712204","0.1328531950712204"
"13190","","","","0.7585042715072632","0.7585042715072632","0.7585042715072632","","","","","","","0.1331787109375","0.1331787109375","0.1331787109375"
"13191","","","","0.7577718496322632","0.7577718496322632","0.7577718496322632","","","","1.4152425527572632","1.4152425527572632","1.4152425527572632","0.1336669921875","0.1336669921875","0.1336669921875"
"13192","1.5824382305145264","1.5824382305145264","1.5824382305145264","0.7533773183822632","0.7533773183822632","0.7533773183822632","","","","","","","","",""
"13193","1.5765380859375","1.5765380859375","1.5765380859375","","","","","","","1.41162109375","1.41162109375","1.41162109375","0.1318766325712204","0.1318766325712204","0.1318766325712204"
"13194","1.572509765625","1.572509765625","1.572509765625","0.7676188349723816","0.7676188349723816","0.7676188349723816","","","","1.4177653789520264","1.4177653789520264","1.4177653789520264","","",""
"13195","1.5673015117645264","1.5673015117645264","1.5673015117645264","0.7706298828125","0.7706298828125","0.7706298828125","","","","1.4159749746322632","1.4159749746322632","1.4159749746322632","0.131591796875","0.131591796875","0.131591796875"
"13196","1.5658773183822632","1.5658773183822632","1.5658773183822632","0.764892578125","0.764892578125","0.764892578125","","","","1.417236328125","1.417236328125","1.417236328125","0.1319987028837204","0.1319987028837204","0.1319987028837204"
"13197","","","","0.7579752802848816","0.7579752802848816","0.7579752802848816","","","","1.4141845703125","1.4141845703125","1.4141845703125","0.133056640625","0.133056640625","0.133056640625"
"13198","","","","0.752685546875","0.752685546875","0.752685546875","","","","1.4224853515625","1.4224853515625","1.4224853515625","0.1371256560087204","0.1371256560087204","0.1371256560087204"
"13199","1.5637614727020264","1.5637614727020264","1.5637614727020264","0.7512614130973816","0.7512614130973816","0.7512614130973816","","","","1.4250895977020264","1.4250895977020264","1.4250895977020264","0.1377360075712204","0.1377360075712204","0.1377360075712204"
"13200","1.56494140625","1.56494140625","1.56494140625","0.7460123896598816","0.7460123896598816","0.7460123896598816","","","","1.4221599102020264","1.4221599102020264","1.4221599102020264","0.1398112028837204","0.1398112028837204","0.1398112028837204"
"13201","1.5757650136947632","1.5757650136947632","1.5757650136947632","0.742919921875","0.742919921875","0.742919921875","","","","","","","0.1400960385799408","0.1400960385799408","0.1400960385799408"
"13202","","","","","","","","","","1.4307861328125","1.4307861328125","1.4307861328125","0.141845703125","0.141845703125","0.141845703125"
"13203","1.5828450918197632","1.5828450918197632","1.5828450918197632","0.735595703125","0.735595703125","0.735595703125","","","","1.431884765625","1.431884765625","1.431884765625","","",""
"13204","1.5854085683822632","1.5854085683822632","1.5854085683822632","0.7353922724723816","0.7353922724723816","0.7353922724723816","","","","1.428466796875","1.428466796875","1.428466796875","","",""
"13205","1.5826009511947632","1.5826009511947632","1.5826009511947632","","","","","","","","","","0.1404622495174408","0.1404622495174408","0.1404622495174408"
"13206","","","","0.7404378652572632","0.7404378652572632","0.7404378652572632","","","","1.4310710430145264","1.4310710430145264","1.4310710430145264","","",""
"13207","1.5800374746322632","1.5800374746322632","1.5800374746322632","0.7418212890625","0.7418212890625","0.7418212890625","","","","1.4343669414520264","1.4343669414520264","1.4343669414520264","","",""
"13208","1.5826416015625","1.5826416015625","1.5826416015625","","","","","","","1.4364013671875","1.4364013671875","1.4364013671875","0.1378987729549408","0.1378987729549408","0.1378987729549408"
"13209","","","","0.7477213740348816","0.7477213740348816","0.7477213740348816","","","","1.4401448965072632","1.4401448965072632","1.4401448965072632","0.1365153044462204","0.1365153044462204","0.1365153044462204"
"13210","1.5765788555145264","1.5765788555145264","1.5765788555145264","0.7537435293197632","0.7537435293197632","0.7537435293197632","","","","","","","0.1383463591337204","0.1383463591337204","0.1383463591337204"
"13211","1.5743001699447632","1.5743001699447632","1.5743001699447632","0.7501627802848816","0.7501627802848816","0.7501627802848816","","","","1.4422200918197632","1.4422200918197632","1.4422200918197632","0.138671875","0.138671875","0.138671875"
"13212","1.5738933086395264","1.5738933086395264","1.5738933086395264","0.7482503652572632","0.7482503652572632","0.7482503652572632","","","","","","","","",""
"13213","1.57958984375","1.57958984375","1.57958984375","0.7400309443473816","0.7400309443473816","0.7400309443473816","","","","1.4381511211395264","1.4381511211395264","1.4381511211395264","","",""
"13214","","","","0.7243245840072632","0.7243245840072632","0.7243245840072632","","","","1.4418132305145264","1.4418132305145264","1.4418132305145264","0.1434326171875","0.1434326171875","0.1434326171875"
"13215","1.579833984375","1.579833984375","1.579833984375","","","","","","","1.4385986328125","1.4385986328125","1.4385986328125","0.1453450620174408","0.1453450620174408","0.1453450620174408"
"13216","1.5804851055145264","1.5804851055145264","1.5804851055145264","0.7244466543197632","0.7244466543197632","0.7244466543197632","","","","1.4412841796875","1.4412841796875","1.4412841796875","0.146240234375","0.146240234375","0.146240234375"
"13217","1.5760091543197632","1.5760091543197632","1.5760091543197632","0.7255859375","0.7255859375","0.7255859375","","","","1.4371337890625","1.4371337890625","1.4371337890625","","",""
"13218","1.5771077871322632","1.5771077871322632","1.5771077871322632","","","","","","","1.4359945058822632","1.4359945058822632","1.4359945058822632","0.1479899138212204","0.1479899138212204","0.1479899138212204"
"13219","","","","0.7320150136947632","0.7320150136947632","0.7320150136947632","","","","1.4350993633270264","1.4350993633270264","1.4350993633270264","0.1484781950712204","0.1484781950712204","0.1484781950712204"
"13220","1.5845540761947632","1.5845540761947632","1.5845540761947632","","","","","","","1.43310546875","1.43310546875","1.43310546875","0.1479085385799408","0.1479085385799408","0.1479085385799408"
"13221","1.5858968496322632","1.5858968496322632","1.5858968496322632","0.7370198965072632","0.7370198965072632","0.7370198965072632","","","","1.4308675527572632","1.4308675527572632","1.4308675527572632","0.1473795622587204","0.1473795622587204","0.1473795622587204"
"13222","1.5928142070770264","1.5928142070770264","1.5928142070770264","","","","","","","1.4380290508270264","1.4380290508270264","1.4380290508270264","0.1493326872587204","0.1493326872587204","0.1493326872587204"
"13223","1.5904948711395264","1.5904948711395264","1.5904948711395264","","","","","","","","","","","",""
"13224","","","","0.7498372793197632","0.7498372793197632","0.7498372793197632","","","","1.4357503652572632","1.4357503652572632","1.4357503652572632","0.1479085385799408","0.1479085385799408","0.1479085385799408"
"13225","","","","0.7581787109375","0.7581787109375","0.7581787109375","","","","1.4404296875","1.4404296875","1.4404296875","0.1455892026424408","0.1455892026424408","0.1455892026424408"
"13226","1.6058349609375","1.6058349609375","1.6058349609375","0.7550048828125","0.7550048828125","0.7550048828125","","","","1.4359130859375","1.4359130859375","1.4359130859375","0.1444498747587204","0.1444498747587204","0.1444498747587204"
"13227","1.6111247539520264","1.6111247539520264","1.6111247539520264","0.7599691152572632","0.7599691152572632","0.7599691152572632","","","","","","","0.1420084685087204","0.1420084685087204","0.1420084685087204"
"13228","","","","0.7616780996322632","0.7616780996322632","0.7616780996322632","","","","1.4306640625","1.4306640625","1.4306640625","","",""
"13229","1.6147868633270264","1.6147868633270264","1.6147868633270264","0.749755859375","0.749755859375","0.749755859375","","","","1.429931640625","1.429931640625","1.429931640625","0.1424967497587204","0.1424967497587204","0.1424967497587204"
"13230","1.6221517324447632","1.6221517324447632","1.6221517324447632","0.7519124746322632","0.7519124746322632","0.7519124746322632","","","","1.4317220449447632","1.4317220449447632","1.4317220449447632","","",""
"13231","","","","0.7478434443473816","0.7478434443473816","0.7478434443473816","","","","1.4341634511947632","1.4341634511947632","1.4341634511947632","0.1446533203125","0.1446533203125","0.1446533203125"
"13232","1.6213786602020264","1.6213786602020264","1.6213786602020264","","","","","","","1.4416097402572632","1.4416097402572632","1.4416097402572632","","",""
"13233","","","","0.7392578125","0.7392578125","0.7392578125","","","","1.4397786855697632","1.4397786855697632","1.4397786855697632","0.145751953125","0.145751953125","0.145751953125"
"13234","1.6158447265625","1.6158447265625","1.6158447265625","0.744384765625","0.744384765625","0.744384765625","","","","1.442138671875","1.442138671875","1.442138671875","0.1469319760799408","0.1469319760799408","0.1469319760799408"
"13235","1.6081950664520264","1.6081950664520264","1.6081950664520264","","","","","","","1.4462484121322632","1.4462484121322632","1.4462484121322632","","",""
"13236","1.6091716289520264","1.6091716289520264","1.6091716289520264","0.7578532099723816","0.7578532099723816","0.7578532099723816","","","","1.4459636211395264","1.4459636211395264","1.4459636211395264","0.1451822966337204","0.1451822966337204","0.1451822966337204"
"13237","1.6050618886947632","1.6050618886947632","1.6050618886947632","0.7513021230697632","0.7513021230697632","0.7513021230697632","","","","1.4428304433822632","1.4428304433822632","1.4428304433822632","0.1444091796875","0.1444091796875","0.1444091796875"
"13238","","","","0.7613932490348816","0.7613932490348816","0.7613932490348816","","","","1.4402263164520264","1.4402263164520264","1.4402263164520264","0.1437581479549408","0.1437581479549408","0.1437581479549408"
"13239","1.5922445058822632","1.5922445058822632","1.5922445058822632","","","","","","","1.4353841543197632","1.4353841543197632","1.4353841543197632","0.1429036557674408","0.1429036557674408","0.1429036557674408"
"13240","1.5933837890625","1.5933837890625","1.5933837890625","0.7579752802848816","0.7579752802848816","0.7579752802848816","","","","","","","0.1438802182674408","0.1438802182674408","0.1438802182674408"
"13241","","","","0.7550455927848816","0.7550455927848816","0.7550455927848816","","","","1.4401042461395264","1.4401042461395264","1.4401042461395264","0.1448160856962204","0.1448160856962204","0.1448160856962204"
"13242","1.59765625","1.59765625","1.59765625","0.7469482421875","0.7469482421875","0.7469482421875","","","","1.443115234375","1.443115234375","1.443115234375","0.1453043669462204","0.1453043669462204","0.1453043669462204"
"13243","1.596923828125","1.596923828125","1.596923828125","0.742431640625","0.742431640625","0.742431640625","","","","1.4432780742645264","1.4432780742645264","1.4432780742645264","0.1466064453125","0.1466064453125","0.1466064453125"
"13244","1.5882568359375","1.5882568359375","1.5882568359375","0.7506917715072632","0.7506917715072632","0.7506917715072632","","","","","","","0.1474609375","0.1474609375","0.1474609375"
"13245","1.5865886211395264","1.5865886211395264","1.5865886211395264","0.7451578974723816","0.7451578974723816","0.7451578974723816","","","","","","","0.1469319760799408","0.1469319760799408","0.1469319760799408"
"13246","","","","","","","","","","1.44970703125","1.44970703125","1.44970703125","","",""
"13247","","","","0.7392578125","0.7392578125","0.7392578125","","","","1.4488933086395264","1.4488933086395264","1.4488933086395264","0.1487223356962204","0.1487223356962204","0.1487223356962204"
"13248","","","","0.7415364980697632","0.7415364980697632","0.7415364980697632","","","","1.4482015371322632","1.4482015371322632","1.4482015371322632","","",""
"13250","1.585205078125","1.585205078125","1.585205078125","0.7371012568473816","0.7371012568473816","0.7371012568473816","","","","1.4510091543197632","1.4510091543197632","1.4510091543197632","0.1490885466337204","0.1490885466337204","0.1490885466337204"
"13251","","","","0.7384847402572632","0.7384847402572632","0.7384847402572632","","","","","","","","",""
"13252","1.5963542461395264","1.5963542461395264","1.5963542461395264","","","","","","","","","","0.1493733823299408","0.1493733823299408","0.1493733823299408"
"13253","1.5992431640625","1.5992431640625","1.5992431640625","","","","","","","","","","","",""
"13254","","","","0.7357991933822632","0.7357991933822632","0.7357991933822632","","","","","","","0.1477864682674408","0.1477864682674408","0.1477864682674408"
"13255","1.5819499492645264","1.5819499492645264","1.5819499492645264","0.7362874746322632","0.7362874746322632","0.7362874746322632","","","","1.4692790508270264","1.4692790508270264","1.4692790508270264","0.1470947265625","0.1470947265625","0.1470947265625"
"13256","","","","","","","","","","1.4651286602020264","1.4651286602020264","1.4651286602020264","0.1506754606962204","0.1506754606962204","0.1506754606962204"
"13257","1.5894368886947632","1.5894368886947632","1.5894368886947632","0.740478515625","0.740478515625","0.740478515625","","","","1.4646810293197632","1.4646810293197632","1.4646810293197632","0.1493733823299408","0.1493733823299408","0.1493733823299408"
"13258","","","","0.7424723505973816","0.7424723505973816","0.7424723505973816","","","","1.4656575918197632","1.4656575918197632","1.4656575918197632","0.1478678435087204","0.1478678435087204","0.1478678435087204"
"13259","","","","","","","","","","1.4668782949447632","1.4668782949447632","1.4668782949447632","","",""
"13260","1.5795491933822632","1.5795491933822632","1.5795491933822632","0.7550048828125","0.7550048828125","0.7550048828125","","","","1.4731853008270264","1.4731853008270264","1.4731853008270264","","",""
"13261","","","","","","","","","","","","","0.14697265625","0.14697265625","0.14697265625"
"13262","","","","0.7576090693473816","0.7576090693473816","0.7576090693473816","","","","1.4775798320770264","1.4775798320770264","1.4775798320770264","","",""
"13263","","","","0.7578939199447632","0.7578939199447632","0.7578939199447632","","","","1.4794108867645264","1.4794108867645264","1.4794108867645264","0.148681640625","0.148681640625","0.148681640625"
"13264","1.5684814453125","1.5684814453125","1.5684814453125","0.7602132558822632","0.7602132558822632","0.7602132558822632","","","","1.4798177480697632","1.4798177480697632","1.4798177480697632","0.1497802734375","0.1497802734375","0.1497802734375"
"13265","1.57177734375","1.57177734375","1.57177734375","0.7521566152572632","0.7521566152572632","0.7521566152572632","","","","1.4830729961395264","1.4830729961395264","1.4830729961395264","0.1514078825712204","0.1514078825712204","0.1514078825712204"
"13266","1.5684814453125","1.5684814453125","1.5684814453125","0.7536214590072632","0.7536214590072632","0.7536214590072632","","","","1.4816488027572632","1.4816488027572632","1.4816488027572632","0.1544596403837204","0.1544596403837204","0.1544596403837204"
"13267","1.5676677227020264","1.5676677227020264","1.5676677227020264","0.7563883662223816","0.7563883662223816","0.7563883662223816","","","","1.4787191152572632","1.4787191152572632","1.4787191152572632","","",""
"13268","1.56689453125","1.56689453125","1.56689453125","0.75048828125","0.75048828125","0.75048828125","","","","1.4752604961395264","1.4752604961395264","1.4752604961395264","0.15380859375","0.15380859375","0.15380859375"
"13269","1.5689290761947632","1.5689290761947632","1.5689290761947632","","","","","","","","","","0.1556803435087204","0.1556803435087204","0.1556803435087204"
"13270","1.5752767324447632","1.5752767324447632","1.5752767324447632","0.7373861074447632","0.7373861074447632","0.7373861074447632","","","","1.4729411602020264","1.4729411602020264","1.4729411602020264","0.1552734375","0.1552734375","0.1552734375"
"13271","1.5705974102020264","1.5705974102020264","1.5705974102020264","0.7417806386947632","0.7417806386947632","0.7417806386947632","","","","","","","0.1553141325712204","0.1553141325712204","0.1553141325712204"
"13272","1.564453125","1.564453125","1.564453125","0.7433675527572632","0.7433675527572632","0.7433675527572632","","","","1.4774577617645264","1.4774577617645264","1.4774577617645264","0.1546224057674408","0.1546224057674408","0.1546224057674408"
"13273","1.5662028789520264","1.5662028789520264","1.5662028789520264","","","","","","","1.47998046875","1.47998046875","1.47998046875","0.1558837890625","0.1558837890625","0.1558837890625"
"13274","1.5618489980697632","1.5618489980697632","1.5618489980697632","","","","","","","1.4816081523895264","1.4816081523895264","1.4816081523895264","","",""
"13275","1.5660808086395264","1.5660808086395264","1.5660808086395264","","","","","","","1.4788411855697632","1.4788411855697632","1.4788411855697632","0.1527913510799408","0.1527913510799408","0.1527913510799408"
"13276","1.5644938945770264","1.5644938945770264","1.5644938945770264","0.7391357421875","0.7391357421875","0.7391357421875","","","","1.4790446758270264","1.4790446758270264","1.4790446758270264","0.1531575620174408","0.1531575620174408","0.1531575620174408"
"13277","","","","0.7371826171875","0.7371826171875","0.7371826171875","","","","","","","","",""
"13278","1.5626220703125","1.5626220703125","1.5626220703125","0.7367757558822632","0.7367757558822632","0.7367757558822632","","","","1.4830322265625","1.4830322265625","1.4830322265625","0.1547444760799408","0.1547444760799408","0.1547444760799408"
"13279","","","","0.7301025390625","0.7301025390625","0.7301025390625","","","","1.489013671875","1.489013671875","1.489013671875","0.1549479216337204","0.1549479216337204","0.1549479216337204"
"13280","","","","","","","","","","","","","0.157470703125","0.157470703125","0.157470703125"
"13281","","","","0.734130859375","0.734130859375","0.734130859375","","","","1.486083984375","1.486083984375","1.486083984375","0.1600341796875","0.1600341796875","0.1600341796875"
"13282","1.551025390625","1.551025390625","1.551025390625","","","","","","","","","","","",""
"13283","1.5546468496322632","1.5546468496322632","1.5546468496322632","0.7420654296875","0.7420654296875","0.7420654296875","","","","","","","0.1610514372587204","0.1610514372587204","0.1610514372587204"
"13284","1.5556234121322632","1.5556234121322632","1.5556234121322632","","","","","","","1.4890950918197632","1.4890950918197632","1.4890950918197632","","",""
"13285","","","","0.7414957880973816","0.7414957880973816","0.7414957880973816","","","","1.4905192852020264","1.4905192852020264","1.4905192852020264","","",""
"13286","1.5599365234375","1.5599365234375","1.5599365234375","0.7427164912223816","0.7427164912223816","0.7427164912223816","","","","1.4897868633270264","1.4897868633270264","1.4897868633270264","0.1627604216337204","0.1627604216337204","0.1627604216337204"
"13287","1.5593669414520264","1.5593669414520264","1.5593669414520264","0.744384765625","0.744384765625","0.744384765625","","","","","","","","",""
"13288","1.5660808086395264","1.5660808086395264","1.5660808086395264","0.7403157949447632","0.7403157949447632","0.7403157949447632","","","","","","","","",""
"13289","1.564453125","1.564453125","1.564453125","","","","","","","","","","","",""
"13290","1.5564372539520264","1.5564372539520264","1.5564372539520264","0.7436116933822632","0.7436116933822632","0.7436116933822632","","","","","","","0.166015625","0.166015625","0.166015625"
"13291","1.5682780742645264","1.5682780742645264","1.5682780742645264","0.7383219599723816","0.7383219599723816","0.7383219599723816","","","","1.5015869140625","1.5015869140625","1.5015869140625","0.1671142578125","0.1671142578125","0.1671142578125"
"13292","","","","0.7349039912223816","0.7349039912223816","0.7349039912223816","","","","1.5060628652572632","1.5060628652572632","1.5060628652572632","0.1678059995174408","0.1678059995174408","0.1678059995174408"
"13293","1.55810546875","1.55810546875","1.55810546875","0.7307536005973816","0.7307536005973816","0.7307536005973816","","","","","","","0.1693929135799408","0.1693929135799408","0.1693929135799408"
"13294","1.556396484375","1.556396484375","1.556396484375","","","","","","","1.5018310546875","1.5018310546875","1.5018310546875","0.1690673828125","0.1690673828125","0.1690673828125"
"13295","1.5581868886947632","1.5581868886947632","1.5581868886947632","0.7266845703125","0.7266845703125","0.7266845703125","","","","","","","0.1696370542049408","0.1696370542049408","0.1696370542049408"
"13296","1.5617269277572632","1.5617269277572632","1.5617269277572632","0.7311198115348816","0.7311198115348816","0.7311198115348816","","","","1.5093994140625","1.5093994140625","1.5093994140625","0.1702067106962204","0.1702067106962204","0.1702067106962204"
"13297","","","","0.7340494990348816","0.7340494990348816","0.7340494990348816","","","","1.5070394277572632","1.5070394277572632","1.5070394277572632","0.1708984375","0.1708984375","0.1708984375"
"13298","1.5586345195770264","1.5586345195770264","1.5586345195770264","0.7360433340072632","0.7360433340072632","0.7360433340072632","","","","1.5065511465072632","1.5065511465072632","1.5065511465072632","","",""
"13299","1.5561116933822632","1.5561116933822632","1.5561116933822632","0.7395833730697632","0.7395833730697632","0.7395833730697632","","","","1.5107829570770264","1.5107829570770264","1.5107829570770264","0.1697184294462204","0.1697184294462204","0.1697184294462204"
"13300","","","","0.7355143427848816","0.7355143427848816","0.7355143427848816","","","","","","","0.1700846403837204","0.1700846403837204","0.1700846403837204"
"13301","","","","0.7281901240348816","0.7281901240348816","0.7281901240348816","","","","1.5140380859375","1.5140380859375","1.5140380859375","","",""
"13302","1.5611572265625","1.5611572265625","1.5611572265625","0.7220866084098816","0.7220866084098816","0.7220866084098816","","","","1.5209147930145264","1.5209147930145264","1.5209147930145264","0.1699625700712204","0.1699625700712204","0.1699625700712204"
"13303","1.559326171875","1.559326171875","1.559326171875","","","","","","","","","","0.1687418669462204","0.1687418669462204","0.1687418669462204"
"13304","1.5651042461395264","1.5651042461395264","1.5651042461395264","0.7106119990348816","0.7106119990348816","0.7106119990348816","","","","","","","0.169189453125","0.169189453125","0.169189453125"
