"Step","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MIN","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MAX","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MIN","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MAX","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MIN","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MAX","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MIN","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MAX"
"198","0.010009765625","0.010009765625","0.010009765625","0.002685546875","0.002685546875","0.002685546875","0.001953125","0.001953125","0.001953125","0.00830078125","0.00830078125","0.00830078125"
"199","0.0107421875","0.0107421875","0.0107421875","0.00244140625","0.00244140625","0.00244140625","0.002197265625","0.002197265625","0.002197265625","0.008544921875","0.008544921875","0.008544921875"
"200","0.010498046875","0.010498046875","0.010498046875","","","","0.002197265625","0.002197265625","0.002197265625","0.0087890625","0.0087890625","0.0087890625"
"201","0.01171875","0.01171875","0.01171875","0.002197265625","0.002197265625","0.002197265625","0.00244140625","0.00244140625","0.00244140625","0.00830078125","0.00830078125","0.00830078125"
"202","0.012939453125","0.012939453125","0.012939453125","0.00341796875","0.00341796875","0.00341796875","0.00244140625","0.00244140625","0.00244140625","0.0078125","0.0078125","0.0078125"
"203","0.0126953125","0.0126953125","0.0126953125","0.00390625","0.00390625","0.00390625","0.00244140625","0.00244140625","0.00244140625","0.005859375","0.005859375","0.005859375"
"204","0.01513671875","0.01513671875","0.01513671875","","","","0.001953125","0.001953125","0.001953125","0.006591796875","0.006591796875","0.006591796875"
"205","0.016845703125","0.016845703125","0.016845703125","0.004150390625","0.004150390625","0.004150390625","0.002197265625","0.002197265625","0.002197265625","0.0068359375","0.0068359375","0.0068359375"
"206","0.015380859375","0.015380859375","0.015380859375","0.00439453125","0.00439453125","0.00439453125","0.002197265625","0.002197265625","0.002197265625","0.007080078125","0.007080078125","0.007080078125"
"207","0.014892578125","0.014892578125","0.014892578125","0.004150390625","0.004150390625","0.004150390625","0.001953125","0.001953125","0.001953125","0.007568359375","0.007568359375","0.007568359375"
"208","0.0146484375","0.0146484375","0.0146484375","","","","0.002197265625","0.002197265625","0.002197265625","0.0078125","0.0078125","0.0078125"
"209","0.013916015625","0.013916015625","0.013916015625","","","","0.002197265625","0.002197265625","0.002197265625","0.007080078125","0.007080078125","0.007080078125"
"210","0.0126953125","0.0126953125","0.0126953125","","","","0.002197265625","0.002197265625","0.002197265625","0.00634765625","0.00634765625","0.00634765625"
"211","0.01220703125","0.01220703125","0.01220703125","0.0048828125","0.0048828125","0.0048828125","0.002197265625","0.002197265625","0.002197265625","0.0068359375","0.0068359375","0.0068359375"
"212","0.013671875","0.013671875","0.013671875","","","","0.00244140625","0.00244140625","0.00244140625","0.0068359375","0.0068359375","0.0068359375"
"213","0.014404296875","0.014404296875","0.014404296875","","","","0.001953125","0.001953125","0.001953125","0.006591796875","0.006591796875","0.006591796875"
"214","0.0146484375","0.0146484375","0.0146484375","0.00439453125","0.00439453125","0.00439453125","0.002197265625","0.002197265625","0.002197265625","0.00732421875","0.00732421875","0.00732421875"
"215","0.0166015625","0.0166015625","0.0166015625","","","","0.00244140625","0.00244140625","0.00244140625","0.00732421875","0.00732421875","0.00732421875"
"216","0.015869140625","0.015869140625","0.015869140625","0.00439453125","0.00439453125","0.00439453125","0.00244140625","0.00244140625","0.00244140625","0.00732421875","0.00732421875","0.00732421875"
"217","0.014892578125","0.014892578125","0.014892578125","","","","0.00244140625","0.00244140625","0.00244140625","0.008056640625","0.008056640625","0.008056640625"
"218","0.014892578125","0.014892578125","0.014892578125","0.004638671875","0.004638671875","0.004638671875","0.00341796875","0.00341796875","0.00341796875","0.008056640625","0.008056640625","0.008056640625"
"219","0.015625","0.015625","0.015625","0.0048828125","0.0048828125","0.0048828125","0.00341796875","0.00341796875","0.00341796875","0.007568359375","0.007568359375","0.007568359375"
"220","0.014892578125","0.014892578125","0.014892578125","0.004638671875","0.004638671875","0.004638671875","0.00341796875","0.00341796875","0.00341796875","0.00634765625","0.00634765625","0.00634765625"
"221","0.014892578125","0.014892578125","0.014892578125","0.005126953125","0.005126953125","0.005126953125","0.00341796875","0.00341796875","0.00341796875","0.00634765625","0.00634765625","0.00634765625"
"222","0.014404296875","0.014404296875","0.014404296875","","","","0.00439453125","0.00439453125","0.00439453125","0.00634765625","0.00634765625","0.00634765625"
"223","0.015625","0.015625","0.015625","0.006103515625","0.006103515625","0.006103515625","0.005126953125","0.005126953125","0.005126953125","0.008056640625","0.008056640625","0.008056640625"
"224","0.015869140625","0.015869140625","0.015869140625","0.006591796875","0.006591796875","0.006591796875","0.005126953125","0.005126953125","0.005126953125","0.008056640625","0.008056640625","0.008056640625"
"225","0.017578125","0.017578125","0.017578125","0.0068359375","0.0068359375","0.0068359375","0.004638671875","0.004638671875","0.004638671875","0.00927734375","0.00927734375","0.00927734375"
"226","0.017578125","0.017578125","0.017578125","0.00634765625","0.00634765625","0.00634765625","0.00439453125","0.00439453125","0.00439453125","0.00927734375","0.00927734375","0.00927734375"
"227","0.018310546875","0.018310546875","0.018310546875","0.00634765625","0.00634765625","0.00634765625","0.00439453125","0.00439453125","0.00439453125","0.0107421875","0.0107421875","0.0107421875"
"228","0.01806640625","0.01806640625","0.01806640625","","","","0.004150390625","0.004150390625","0.004150390625","0.010986328125","0.010986328125","0.010986328125"
"229","0.017822265625","0.017822265625","0.017822265625","","","","0.004150390625","0.004150390625","0.004150390625","0.011474609375","0.011474609375","0.011474609375"
"230","0.017333984375","0.017333984375","0.017333984375","","","","0.00390625","0.00390625","0.00390625","0.0126953125","0.0126953125","0.0126953125"
"231","0.017822265625","0.017822265625","0.017822265625","","","","0.004150390625","0.004150390625","0.004150390625","0.014892578125","0.014892578125","0.014892578125"
"232","0.017578125","0.017578125","0.017578125","0.0087890625","0.0087890625","0.0087890625","0.004150390625","0.004150390625","0.004150390625","0.0146484375","0.0146484375","0.0146484375"
"233","0.017822265625","0.017822265625","0.017822265625","0.009765625","0.009765625","0.009765625","0.00439453125","0.00439453125","0.00439453125","0.01513671875","0.01513671875","0.01513671875"
"234","0.016357421875","0.016357421875","0.016357421875","0.010498046875","0.010498046875","0.010498046875","0.00537109375","0.00537109375","0.00537109375","0.01513671875","0.01513671875","0.01513671875"
"235","0.016845703125","0.016845703125","0.016845703125","","","","0.00537109375","0.00537109375","0.00537109375","0.01611328125","0.01611328125","0.01611328125"
"236","0.0166015625","0.0166015625","0.0166015625","0.011474609375","0.011474609375","0.011474609375","0.005126953125","0.005126953125","0.005126953125","0.016845703125","0.016845703125","0.016845703125"
"237","0.01611328125","0.01611328125","0.01611328125","","","","0.004638671875","0.004638671875","0.004638671875","0.01611328125","0.01611328125","0.01611328125"
"238","0.017333984375","0.017333984375","0.017333984375","0.010986328125","0.010986328125","0.010986328125","0.00537109375","0.00537109375","0.00537109375","0.01611328125","0.01611328125","0.01611328125"
"239","0.018310546875","0.018310546875","0.018310546875","0.009765625","0.009765625","0.009765625","0.005859375","0.005859375","0.005859375","0.015380859375","0.015380859375","0.015380859375"
"240","0.018798828125","0.018798828125","0.018798828125","","","","0.006103515625","0.006103515625","0.006103515625","0.013671875","0.013671875","0.013671875"
"241","0.017822265625","0.017822265625","0.017822265625","","","","0.00634765625","0.00634765625","0.00634765625","0.011962890625","0.011962890625","0.011962890625"
"242","0.01806640625","0.01806640625","0.01806640625","0.0107421875","0.0107421875","0.0107421875","0.006591796875","0.006591796875","0.006591796875","0.01025390625","0.01025390625","0.01025390625"
"243","0.020263671875","0.020263671875","0.020263671875","0.01025390625","0.01025390625","0.01025390625","0.0068359375","0.0068359375","0.0068359375","0.0107421875","0.0107421875","0.0107421875"
"244","0.019775390625","0.019775390625","0.019775390625","","","","0.006591796875","0.006591796875","0.006591796875","0.01025390625","0.01025390625","0.01025390625"
"245","0.020263671875","0.020263671875","0.020263671875","0.010009765625","0.010009765625","0.010009765625","0.006103515625","0.006103515625","0.006103515625","0.01025390625","0.01025390625","0.01025390625"
"246","0.021484375","0.021484375","0.021484375","0.010986328125","0.010986328125","0.010986328125","0.005615234375","0.005615234375","0.005615234375","0.01123046875","0.01123046875","0.01123046875"
"247","0.021728515625","0.021728515625","0.021728515625","0.01123046875","0.01123046875","0.01123046875","0.00634765625","0.00634765625","0.00634765625","0.01171875","0.01171875","0.01171875"
"248","0.02294921875","0.02294921875","0.02294921875","0.0107421875","0.0107421875","0.0107421875","0.007568359375","0.007568359375","0.007568359375","0.01123046875","0.01123046875","0.01123046875"
"249","0.0224609375","0.0224609375","0.0224609375","0.01123046875","0.01123046875","0.01123046875","0.008056640625","0.008056640625","0.008056640625","0.01318359375","0.01318359375","0.01318359375"
"250","0.021728515625","0.021728515625","0.021728515625","","","","0.007568359375","0.007568359375","0.007568359375","0.0146484375","0.0146484375","0.0146484375"
"251","0.02294921875","0.02294921875","0.02294921875","0.012451171875","0.012451171875","0.012451171875","0.007568359375","0.007568359375","0.007568359375","0.01513671875","0.01513671875","0.01513671875"
"252","0.022705078125","0.022705078125","0.022705078125","0.011474609375","0.011474609375","0.011474609375","0.008056640625","0.008056640625","0.008056640625","0.016357421875","0.016357421875","0.016357421875"
"253","0.0234375","0.0234375","0.0234375","0.010498046875","0.010498046875","0.010498046875","0.008056640625","0.008056640625","0.008056640625","0.014892578125","0.014892578125","0.014892578125"
"254","0.02392578125","0.02392578125","0.02392578125","0.010009765625","0.010009765625","0.010009765625","0.008544921875","0.008544921875","0.008544921875","0.015625","0.015625","0.015625"
"255","0.02490234375","0.02490234375","0.02490234375","0.010009765625","0.010009765625","0.010009765625","0.00830078125","0.00830078125","0.00830078125","0.014404296875","0.014404296875","0.014404296875"
"256","0.02392578125","0.02392578125","0.02392578125","0.008544921875","0.008544921875","0.008544921875","0.008056640625","0.008056640625","0.008056640625","0.013916015625","0.013916015625","0.013916015625"
"257","0.024658203125","0.024658203125","0.024658203125","0.009033203125","0.009033203125","0.009033203125","0.0078125","0.0078125","0.0078125","0.01416015625","0.01416015625","0.01416015625"
"258","0.025146484375","0.025146484375","0.025146484375","0.009521484375","0.009521484375","0.009521484375","0.0078125","0.0078125","0.0078125","0.01513671875","0.01513671875","0.01513671875"
"259","0.025390625","0.025390625","0.025390625","","","","0.006591796875","0.006591796875","0.006591796875","0.01708984375","0.01708984375","0.01708984375"
"260","0.023681640625","0.023681640625","0.023681640625","0.010009765625","0.010009765625","0.010009765625","0.006591796875","0.006591796875","0.006591796875","0.016845703125","0.016845703125","0.016845703125"
"261","0.022705078125","0.022705078125","0.022705078125","0.010009765625","0.010009765625","0.010009765625","0.007080078125","0.007080078125","0.007080078125","0.016845703125","0.016845703125","0.016845703125"
"262","0.022216796875","0.022216796875","0.022216796875","","","","0.0078125","0.0078125","0.0078125","0.0185546875","0.0185546875","0.0185546875"
"263","0.022705078125","0.022705078125","0.022705078125","","","","0.008544921875","0.008544921875","0.008544921875","0.017822265625","0.017822265625","0.017822265625"
"264","0.024658203125","0.024658203125","0.024658203125","0.010498046875","0.010498046875","0.010498046875","0.00830078125","0.00830078125","0.00830078125","0.017822265625","0.017822265625","0.017822265625"
"265","0.0234375","0.0234375","0.0234375","0.009765625","0.009765625","0.009765625","0.0087890625","0.0087890625","0.0087890625","0.018798828125","0.018798828125","0.018798828125"
"266","0.0244140625","0.0244140625","0.0244140625","","","","0.009033203125","0.009033203125","0.009033203125","0.01953125","0.01953125","0.01953125"
"267","0.025390625","0.025390625","0.025390625","0.0107421875","0.0107421875","0.0107421875","0.009033203125","0.009033203125","0.009033203125","0.020263671875","0.020263671875","0.020263671875"
"268","0.028076171875","0.028076171875","0.028076171875","0.012451171875","0.012451171875","0.012451171875","0.01025390625","0.01025390625","0.01025390625","0.020751953125","0.020751953125","0.020751953125"
"269","0.02880859375","0.02880859375","0.02880859375","0.012939453125","0.012939453125","0.012939453125","0.009765625","0.009765625","0.009765625","0.0224609375","0.0224609375","0.0224609375"
"270","0.031982421875","0.031982421875","0.031982421875","0.01416015625","0.01416015625","0.01416015625","0.008544921875","0.008544921875","0.008544921875","0.021484375","0.021484375","0.021484375"
"271","0.03369140625","0.03369140625","0.03369140625","","","","0.008544921875","0.008544921875","0.008544921875","0.01953125","0.01953125","0.01953125"
"272","0.033203125","0.033203125","0.033203125","0.01513671875","0.01513671875","0.01513671875","0.0087890625","0.0087890625","0.0087890625","0.01953125","0.01953125","0.01953125"
"273","0.031982421875","0.031982421875","0.031982421875","0.01318359375","0.01318359375","0.01318359375","0.007568359375","0.007568359375","0.007568359375","0.01904296875","0.01904296875","0.01904296875"
"274","0.03125","0.03125","0.03125","0.01318359375","0.01318359375","0.01318359375","0.007568359375","0.007568359375","0.007568359375","0.02001953125","0.02001953125","0.02001953125"
"275","0.0302734375","0.0302734375","0.0302734375","0.01416015625","0.01416015625","0.01416015625","0.00830078125","0.00830078125","0.00830078125","0.020751953125","0.020751953125","0.020751953125"
"276","0.03271484375","0.03271484375","0.03271484375","","","","0.008544921875","0.008544921875","0.008544921875","0.020751953125","0.020751953125","0.020751953125"
"277","0.03271484375","0.03271484375","0.03271484375","","","","0.009033203125","0.009033203125","0.009033203125","0.021484375","0.021484375","0.021484375"
"278","0.031982421875","0.031982421875","0.031982421875","","","","0.00927734375","0.00927734375","0.00927734375","0.022705078125","0.022705078125","0.022705078125"
"279","0.031005859375","0.031005859375","0.031005859375","0.01611328125","0.01611328125","0.01611328125","0.0087890625","0.0087890625","0.0087890625","0.024169921875","0.024169921875","0.024169921875"
